time,x,y,z
0.134,0.0840952459,0.4181904919,0
0.135,0.0847213221,0.4194426443,0
0.136,0.0853473649,0.4206947298,0
0.137,0.085973374,0.421946748,0
0.138,0.0865993491,0.4231986982,0
0.139,0.08722529,0.4244505801,0
0.14,0.0878511966,0.4257023931,0
0.141,0.0884770684,0.4269541367,0
0.142,0.0891029053,0.4282058105,0
0.143,0.089728707,0.429457414,0
0.144,0.0903544733,0.4307089466,0
0.145,0.0909802039,0.4319604078,0
0.146,0.0916058986,0.4332117972,0
0.147,0.0922315572,0.4344631143,0
0.148,0.0928571793,0.4357143586,0
0.149,0.0934827648,0.4369655295,0
0.15,0.0941083133,0.4382166266,0
0.151,0.0947338247,0.4394676495,0
0.152,0.0953592987,0.4407185975,0
0.153,0.0959847351,0.4419694702,0
0.154,0.0966101336,0.4432202672,0
0.155,0.0972354939,0.4444709878,0
0.156,0.0978608159,0.4457216317,0
0.157,0.0984860992,0.4469721984,0
0.158,0.0991113436,0.4482226872,0
0.159,0.0997365489,0.4494730978,0
0.16,0.1003617149,0.4507234297,0
0.161,0.1009868412,0.4519736823,0
0.162,0.1016119276,0.4532238552,0
0.163,0.1022369739,0.4544739479,0
0.164,0.1028619799,0.4557239598,0
0.165,0.1034869453,0.4569738905,0
0.166,0.1041118698,0.4582237395,0
0.167,0.1047367532,0.4594735063,0
0.168,0.1053615952,0.4607231904,0
0.169,0.1059863957,0.4619727913,0
0.17,0.1066111543,0.4632223086,0
0.171,0.1072358708,0.4644717416,0
0.172,0.107860545,0.46572109,0
0.173,0.1084851766,0.4669703532,0
0.174,0.1091097654,0.4682195308,0
0.175,0.1097343111,0.4694686222,0
0.176,0.1103588135,0.470717627,0
0.177,0.1109832723,0.4719665446,0
0.178,0.1116076873,0.4732153746,0
0.179,0.1122320582,0.4744641165,0
0.18,0.1128563849,0.4757127697,0
0.181,0.113480667,0.4769613339,0
0.182,0.1141049042,0.4782098085,0
0.183,0.1147290965,0.4794581929,0
0.184,0.1153532434,0.4807064868,0
0.185,0.1159773448,0.4819546896,0
0.186,0.1166014004,0.4832028008,0
0.187,0.11722541,0.48445082,0
0.188,0.1178493733,0.4856987466,0
0.189,0.1184732901,0.4869465802,0
0.19,0.1190971601,0.4881943202,0
0.191,0.1197209831,0.4894419662,0
0.192,0.1203447588,0.4906895176,0
0.193,0.120968487,0.491936974,0
0.194,0.1215921675,0.493184335,0
0.195,0.1222157999,0.4944315999,0
0.196,0.1228393841,0.4956787683,0
0.197,0.1234629199,0.4969258397,0
0.198,0.1240864068,0.4981728137,0
0.199,0.1247098448,0.4994196896,0
0.2,0.1253332336,0.5006664671,0
0.201,0.1259565728,0.5019131457,0
0.202,0.1265798624,0.5031597248,0
0.203,0.127203102,0.5044062039,0
0.204,0.1278262913,0.5056525826,0
0.205,0.1284494302,0.5068988604,0
0.206,0.1290725184,0.5081450368,0
0.207,0.1296955556,0.5093911112,0
0.208,0.1303185416,0.5106370833,0
0.209,0.1309414762,0.5118829524,0
0.21,0.1315643591,0.5131287182,0
0.211,0.13218719,0.5143743801,0
0.212,0.1328099688,0.5156199376,0
0.213,0.1334326951,0.5168653902,0
0.214,0.1340553688,0.5181107375,0
0.215,0.1346779895,0.519355979,0
0.216,0.1353005571,0.5206011141,0
0.217,0.1359230712,0.5218461424,0
0.218,0.1365455317,0.5230910634,0
0.219,0.1371679383,0.5243358765,0
0.22,0.1377902907,0.5255805814,0
0.221,0.1384125887,0.5268251774,0
0.222,0.1390348321,0.5280696642,0
0.223,0.1396570206,0.5293140412,0
0.224,0.140279154,0.5305583079,0
0.225,0.1409012319,0.5318024639,0
0.226,0.1415232543,0.5330465086,0
0.227,0.1421452208,0.5342904416,0
0.228,0.1427671311,0.5355342623,0
0.229,0.1433889852,0.5367779703,0
0.23,0.1440107826,0.5380215651,0
0.231,0.1446325231,0.5392650462,0
0.232,0.1452542065,0.5405084131,0
0.233,0.1458758326,0.5417516653,0
0.234,0.1464974012,0.5429948023,0
0.235,0.1471189118,0.5442378237,0
0.236,0.1477403644,0.5454807289,0
0.237,0.1483617587,0.5467235174,0
0.238,0.1489830944,0.5479661888,0
0.239,0.1496043713,0.5492087426,0
0.24,0.1502255891,0.5504511782,0
0.241,0.1508467476,0.5516934953,0
0.242,0.1514678466,0.5529356932,0
0.243,0.1520888858,0.5541777715,0
0.244,0.1527098649,0.5554197298,0
0.245,0.1533307837,0.5566615675,0
0.246,0.153951642,0.5579032841,0
0.247,0.1545724396,0.5591448791,0
0.248,0.1551931761,0.5603863522,0
0.249,0.1558138513,0.5616277026,0
0.25,0.156434465,0.5628689301,0
0.251,0.157055017,0.564110034,0
0.252,0.157675507,0.5653510139,0
0.253,0.1582959347,0.5665918694,0
0.254,0.1589162999,0.5678325998,0
0.255,0.1595366024,0.5690732048,0
0.256,0.1601568419,0.5703136838,0
0.257,0.1607770182,0.5715540364,0
0.258,0.161397131,0.572794262,0
0.259,0.1620171801,0.5740343601,0
0.26,0.1626371652,0.5752743304,0
0.261,0.1632570861,0.5765141722,0
0.262,0.1638769426,0.5777538852,0
0.263,0.1644967344,0.5789934687,0
0.264,0.1651164612,0.5802329224,0
0.265,0.1657361228,0.5814722457,0
0.266,0.166355719,0.5827114381,0
0.267,0.1669752496,0.5839504992,0
0.268,0.1675947142,0.5851894284,0
0.269,0.1682141127,0.5864282253,0
0.27,0.1688334447,0.5876668894,0
0.271,0.1694527101,0.5889054202,0
0.272,0.1700719086,0.5901438172,0
0.273,0.17069104,0.5913820799,0
0.274,0.1713101039,0.5926202079,0
0.275,0.1719291003,0.5938582006,0
0.276,0.1725480287,0.5950960575,0
0.277,0.1731668891,0.5963337782,0
0.278,0.1737856811,0.5975713622,0
0.279,0.1744044045,0.5988088089,0
0.28,0.175023059,0.600046118,0
0.281,0.1756416444,0.6012832888,0
0.282,0.1762601605,0.602520321,0
0.283,0.176878607,0.603757214,0
0.284,0.1774969837,0.6049939673,0
0.285,0.1781152903,0.6062305805,0
0.286,0.1787335265,0.6074670531,0
0.287,0.1793516923,0.6087033845,0
0.288,0.1799697872,0.6099395744,0
0.289,0.1805878111,0.6111756221,0
0.29,0.1812057636,0.6124115273,0
0.291,0.1818236447,0.6136472893,0
0.292,0.1824414539,0.6148829078,0
0.293,0.1830591912,0.6161183823,0
0.294,0.1836768561,0.6173537122,0
0.295,0.1842944486,0.6185888971,0
0.296,0.1849119683,0.6198239365,0
0.297,0.1855294149,0.6210588299,0
0.298,0.1861467884,0.6222935768,0
0.299,0.1867640884,0.6235281767,0
0.3,0.1873813146,0.6247626292,0
0.301,0.1879984668,0.6259969337,0
0.302,0.1886155449,0.6272310897,0
0.303,0.1892325484,0.6284650969,0
0.304,0.1898494773,0.6296989546,0
0.305,0.1904663312,0.6309326625,0
0.306,0.19108311,0.6321662199,0
0.307,0.1916998132,0.6333996265,0
0.308,0.1923164408,0.6346328817,0
0.309,0.1929329925,0.6358659851,0
0.31,0.1935494681,0.6370989361,0
0.311,0.1941658672,0.6383317343,0
0.312,0.1947821896,0.6395643792,0
0.313,0.1953984352,0.6407968703,0
0.314,0.1960146036,0.6420292072,0
0.315,0.1966306946,0.6432613892,0
0.316,0.197246708,0.644493416,0
0.317,0.1978626436,0.6457252871,0
0.318,0.198478501,0.646957002,0
0.319,0.19909428,0.6481885601,0
0.32,0.1997099805,0.649419961,0
0.321,0.2003256021,0.6506512043,0
0.322,0.2009411447,0.6518822894,0
0.323,0.2015566079,0.6531132158,0
0.324,0.2021719915,0.6543439831,0
0.325,0.2027872954,0.6555745907,0
0.326,0.2034025191,0.6568050383,0
0.327,0.2040176626,0.6580353252,0
0.328,0.2046327255,0.659265451,0
0.329,0.2052477077,0.6604954153,0
0.33,0.2058626088,0.6617252175,0
0.331,0.2064774286,0.6629548572,0
0.332,0.2070921669,0.6641843339,0
0.333,0.2077068235,0.665413647,0
0.334,0.2083213981,0.6666427961,0
0.335,0.2089358904,0.6678717808,0
0.336,0.2095503002,0.6691006005,0
0.337,0.2101646274,0.6703292547,0
0.338,0.2107788715,0.671557743,0
0.339,0.2113930324,0.6727860649,0
0.34,0.2120071099,0.6740142198,0
0.341,0.2126211037,0.6752422074,0
0.342,0.2132350135,0.6764700271,0
0.343,0.2138488392,0.6776976784,0
0.344,0.2144625804,0.6789251609,0
0.345,0.215076237,0.680152474,0
0.346,0.2156898087,0.6813796174,0
0.347,0.2163032952,0.6826065904,0
0.348,0.2169166963,0.6838333926,0
0.349,0.2175300118,0.6850600236,0
0.35,0.2181432414,0.6862864828,0
0.351,0.2187563849,0.6875127698,0
0.352,0.219369442,0.688738884,0
0.353,0.2199824125,0.6899648251,0
0.354,0.2205952962,0.6911905924,0
0.355,0.2212080928,0.6924161856,0
0.356,0.221820802,0.6936416041,0
0.357,0.2224334237,0.6948668475,0
0.358,0.2230459576,0.6960919152,0
0.359,0.2236584034,0.6973168069,0
0.36,0.2242707609,0.6985415219,0
0.361,0.2248830299,0.6997660599,0
0.362,0.2254952101,0.7009904203,0
0.363,0.2261073013,0.7022146026,0
0.364,0.2267193032,0.7034386065,0
0.365,0.2273312156,0.7046624313,0
0.366,0.2279430383,0.7058860766,0
0.367,0.228554771,0.707109542,0
0.368,0.2291664134,0.7083328269,0
0.369,0.2297779654,0.7095559308,0
0.37,0.2303894267,0.7107788534,0
0.371,0.231000797,0.712001594,0
0.372,0.2316120761,0.7132241522,0
0.373,0.2322232638,0.7144465276,0
0.374,0.2328343598,0.7156687196,0
0.375,0.2334453639,0.7168907277,0
0.376,0.2340562758,0.7181125516,0
0.377,0.2346670953,0.7193341906,0
0.378,0.2352778222,0.7205556443,0
0.379,0.2358884562,0.7217769123,0
0.38,0.236498997,0.722997994,0
0.381,0.2371094445,0.724218889,0
0.382,0.2377197984,0.7254395968,0
0.383,0.2383300585,0.7266601169,0
0.384,0.2389402244,0.7278804488,0
0.385,0.239550296,0.7291005921,0
0.386,0.2401602731,0.7303205462,0
0.387,0.2407701553,0.7315403107,0
0.388,0.2413799425,0.7327598851,0
0.389,0.2419896344,0.7339792689,0
0.39,0.2425992308,0.7351984616,0
0.391,0.2432087314,0.7364174628,0
0.392,0.243818136,0.7376362719,0
0.393,0.2444274443,0.7388548886,0
0.394,0.2450366561,0.7400733122,0
0.395,0.2456457712,0.7412915424,0
0.396,0.2462547893,0.7425095786,0
0.397,0.2468637102,0.7437274204,0
0.398,0.2474725336,0.7449450673,0
0.399,0.2480812594,0.7461625187,0
0.4,0.2486898872,0.7473797743,0
0.401,0.2492984168,0.7485968336,0
0.402,0.249906848,0.749813696,0
0.403,0.2505151805,0.7510303611,0
0.404,0.2511234142,0.7522468283,0
0.405,0.2517315487,0.7534630973,0
0.406,0.2523395838,0.7546791676,0
0.407,0.2529475193,0.7558950386,0
0.408,0.2535553549,0.7571107099,0
0.409,0.2541630905,0.758326181,0
0.41,0.2547707257,0.7595414514,0
0.411,0.2553782603,0.7607565206,0
0.412,0.2559856941,0.7619713882,0
0.413,0.2565930269,0.7631860537,0
0.414,0.2572002583,0.7644005166,0
0.415,0.2578073882,0.7656147764,0
0.416,0.2584144163,0.7668288327,0
0.417,0.2590213425,0.7680426849,0
0.418,0.2596281663,0.7692563326,0
0.419,0.2602348877,0.7704697753,0
0.42,0.2608415063,0.7716830126,0
0.421,0.2614480219,0.7728960439,0
0.422,0.2620544344,0.7741088687,0
0.423,0.2626607433,0.7753214867,0
0.424,0.2632669486,0.7765338972,0
0.425,0.26387305,0.7777460999,0
0.426,0.2644790471,0.7789580943,0
0.427,0.2650849399,0.7801698798,0
0.428,0.265690728,0.781381456,0
0.429,0.2662964112,0.7825928225,0
0.43,0.2669019893,0.7838039786,0
0.431,0.267507462,0.7850149241,0
0.432,0.2681128292,0.7862256583,0
0.433,0.2687180904,0.7874361808,0
0.434,0.2693232456,0.7886464912,0
0.435,0.2699282945,0.7898565889,0
0.436,0.2705332368,0.7910664735,0
0.437,0.2711380722,0.7922761445,0
0.438,0.2717428007,0.7934856014,0
0.439,0.2723474219,0.7946948437,0
0.44,0.2729519355,0.795903871,0
0.441,0.2735563414,0.7971126828,0
0.442,0.2741606393,0.7983212786,0
0.443,0.274764829,0.799529658,0
0.444,0.2753689102,0.8007378203,0
0.445,0.2759728826,0.8019457653,0
0.446,0.2765767462,0.8031534924,0
0.447,0.2771805005,0.804361001,0
0.448,0.2777841454,0.8055682909,0
0.449,0.2783876807,0.8067753614,0
0.45,0.278991106,0.8079822121,0
0.451,0.2795944212,0.8091888425,0
0.452,0.2801976261,0.8103952521,0
0.453,0.2808007203,0.8116014406,0
0.454,0.2814037036,0.8128074073,0
0.455,0.2820065759,0.8140131518,0
0.456,0.2826093368,0.8152186737,0
0.457,0.2832119862,0.8164239724,0
0.458,0.2838145237,0.8176290475,0
0.459,0.2844169492,0.8188338985,0
0.46,0.2850192625,0.8200385249,0
0.461,0.2856214632,0.8212429263,0
0.462,0.2862235511,0.8224471022,0
0.463,0.2868255261,0.8236510521,0
0.464,0.2874273878,0.8248547755,0
0.465,0.288029136,0.826058272,0
0.466,0.2886307705,0.8272615411,0
0.467,0.2892322911,0.8284645823,0
0.468,0.2898336975,0.8296673951,0
0.469,0.2904349895,0.830869979,0
0.47,0.2910361668,0.8320723337,0
0.471,0.2916372293,0.8332744585,0
0.472,0.2922381765,0.8344763531,0
0.473,0.2928390085,0.8356780169,0
0.474,0.2934397248,0.8368794495,0
0.475,0.2940403252,0.8380806505,0
0.476,0.2946408096,0.8392816192,0
0.477,0.2952411777,0.8404823554,0
0.478,0.2958414292,0.8416828584,0
0.479,0.2964415639,0.8428831278,0
0.48,0.2970415816,0.8440831632,0
0.481,0.297641482,0.845282964,0
0.482,0.2982412649,0.8464825298,0
0.483,0.2988409301,0.8476818601,0
0.484,0.2994404773,0.8488809545,0
0.485,0.3000399062,0.8500798125,0
0.486,0.3006392168,0.8512784335,0
0.487,0.3012384086,0.8524768172,0
0.488,0.3018374815,0.853674963,0
0.489,0.3024364353,0.8548728706,0
0.49,0.3030352696,0.8560705393,0
0.491,0.3036339844,0.8572679687,0
0.492,0.3042325792,0.8584651584,0
0.493,0.304831054,0.8596621079,0
0.494,0.3054294084,0.8608588167,0
0.495,0.3060276422,0.8620552844,0
0.496,0.3066257552,0.8632515104,0
0.497,0.3072237472,0.8644474943,0
0.498,0.3078216178,0.8656432357,0
0.499,0.308419367,0.866838734,0
0.5,0.3090169944,0.8680339887,0
0.501,0.3096144998,0.8692289995,0
0.502,0.3102118829,0.8704237659,0
0.503,0.3108091436,0.8716182873,0
0.504,0.3114062816,0.8728125633,0
0.505,0.3120032967,0.8740065934,0
0.506,0.3126001886,0.8752003771,0
0.507,0.313196957,0.8763939141,0
0.508,0.3137936019,0.8775872038,0
0.509,0.3143901228,0.8787802456,0
0.51,0.3149865197,0.8799730393,0
0.511,0.3155827921,0.8811655843,0
0.512,0.31617894,0.8823578801,0
0.513,0.3167749631,0.8835499262,0
0.514,0.3173708611,0.8847417222,0
0.515,0.3179666338,0.8859332677,0
0.516,0.318562281,0.887124562,0
0.517,0.3191578025,0.8883156049,0
0.518,0.3197531979,0.8895063958,0
0.519,0.3203484671,0.8906969342,0
0.52,0.3209436098,0.8918872196,0
0.521,0.3215386258,0.8930772517,0
0.522,0.3221335149,0.8942670298,0
0.523,0.3227282768,0.8954565537,0
0.524,0.3233229113,0.8966458227,0
0.525,0.3239174182,0.8978348364,0
0.526,0.3245117972,0.8990235944,0
0.527,0.3251060481,0.9002120961,0
0.528,0.3257001706,0.9014003412,0
0.529,0.3262941645,0.9025883291,0
0.53,0.3268880297,0.9037760593,0
0.531,0.3274817657,0.9049635315,0
0.532,0.3280753725,0.9061507451,0
0.533,0.3286688498,0.9073376996,0
0.534,0.3292621973,0.9085243946,0
0.535,0.3298554149,0.9097108297,0
0.536,0.3304485022,0.9108970043,0
0.537,0.331041459,0.9120829181,0
0.538,0.3316342852,0.9132685704,0
0.539,0.3322269804,0.9144539609,0
0.54,0.3328195445,0.915639089,0
0.541,0.3334119772,0.9168239544,0
0.542,0.3340042783,0.9180085566,0
0.543,0.3345964475,0.919192895,0
0.544,0.3351884846,0.9203769692,0
0.545,0.3357803894,0.9215607788,0
0.546,0.3363721616,0.9227443232,0
0.547,0.3369638011,0.9239276021,0
0.548,0.3375553075,0.9251106149,0
0.549,0.3381466806,0.9262933612,0
0.55,0.3387379202,0.9274758405,0
0.551,0.3393290262,0.9286580523,0
0.552,0.3399199981,0.9298399962,0
0.553,0.3405108359,0.9310216718,0
0.554,0.3411015392,0.9322030784,0
0.555,0.3416921079,0.9333842158,0
0.556,0.3422825417,0.9345650833,0
0.557,0.3428728403,0.9357456806,0
0.558,0.3434630036,0.9369260072,0
0.559,0.3440530313,0.9381060626,0
0.56,0.3446429232,0.9392858463,0
0.561,0.345232679,0.940465358,0
0.562,0.3458222985,0.941644597,0
0.563,0.3464117815,0.942823563,0
0.564,0.3470011277,0.9440022555,0
0.565,0.347590337,0.9451806739,0
0.566,0.348179409,0.946358818,0
0.567,0.3487683436,0.9475366871,0
0.568,0.3493571404,0.9487142809,0
0.569,0.3499457994,0.9498915988,0
0.57,0.3505343202,0.9510686404,0
0.571,0.3511227026,0.9522454052,0
0.572,0.3517109464,0.9534218928,0
0.573,0.3522990514,0.9545981027,0
0.574,0.3528870172,0.9557740345,0
0.575,0.3534748438,0.9569496876,0
0.576,0.3540625308,0.9581250616,0
0.577,0.354650078,0.959300156,0
0.578,0.3552374852,0.9604749705,0
0.579,0.3558247522,0.9616495044,0
0.58,0.3564118787,0.9628237574,0
0.581,0.3569988645,0.963997729,0
0.582,0.3575857094,0.9651714187,0
0.583,0.3581724131,0.9663448261,0
0.584,0.3587589753,0.9675179507,0
0.585,0.359345396,0.968690792,0
0.586,0.3599316748,0.9698633496,0
0.587,0.3605178115,0.971035623,0
0.588,0.3611038059,0.9722076117,0
0.589,0.3616896577,0.9733793154,0
0.59,0.3622753667,0.9745507334,0
0.591,0.3628609327,0.9757218654,0
0.592,0.3634463555,0.9768927109,0
0.593,0.3640316347,0.9780632695,0
0.594,0.3646167703,0.9792335406,0
0.595,0.3652017619,0.9804035238,0
0.596,0.3657866093,0.9815732187,0
0.597,0.3663713124,0.9827426247,0
0.598,0.3669558707,0.9839117415,0
0.599,0.3675402843,0.9850805685,0
0.6,0.3681245527,0.9862491054,0
0.601,0.3687086758,0.9874173516,0
0.602,0.3692926533,0.9885853066,0
0.603,0.369876485,0.9897529701,0
0.604,0.3704601708,0.9909203415,0
0.605,0.3710437102,0.9920874205,0
0.606,0.3716271032,0.9932542064,0
0.607,0.3722103495,0.994420699,0
0.608,0.3727934488,0.9955868977,0
0.609,0.373376401,0.996752802,0
0.61,0.3739592057,0.9979184115,0
0.611,0.3745418629,0.9990837257,0
0.612,0.3751243721,1.0002487442,0
0.613,0.3757067333,1.0014134666,0
0.614,0.3762889461,1.0025778922,0
0.615,0.3768710104,1.0037420208,0
0.616,0.3774529259,1.0049058518,0
0.617,0.3780346924,1.0060693848,0
0.618,0.3786163097,1.0072326193,0
0.619,0.3791977774,1.0083955549,0
0.62,0.3797790955,1.009558191,0
0.621,0.3803602637,1.0107205273,0
0.622,0.3809412817,1.0118825633,0
0.623,0.3815221493,1.0130442985,0
0.624,0.3821028662,1.0142057325,0
0.625,0.3826834324,1.0153668647,0
0.626,0.3832638474,1.0165276948,0
0.627,0.3838441112,1.0176882223,0
0.628,0.3844242234,1.0188484468,0
0.629,0.3850041838,1.0200083676,0
0.63,0.3855839923,1.0211679846,0
0.631,0.3861636485,1.022327297,0
0.632,0.3867431523,1.0234863046,0
0.633,0.3873225034,1.0246450068,0
0.634,0.3879017016,1.0258034032,0
0.635,0.3884807466,1.0269614933,0
0.636,0.3890596383,1.0281192766,0
0.637,0.3896383764,1.0292767528,0
0.638,0.3902169607,1.0304339214,0
0.639,0.3907953909,1.0315907818,0
0.64,0.3913736668,1.0327473337,0
0.641,0.3919517883,1.0339035765,0
0.642,0.392529755,1.0350595099,0
0.643,0.3931075667,1.0362151334,0
0.644,0.3936852232,1.0373704465,0
0.645,0.3942627243,1.0385254487,0
0.646,0.3948400698,1.0396801396,0
0.647,0.3954172594,1.0408345188,0
0.648,0.3959942929,1.0419885858,0
0.649,0.39657117,1.0431423401,0
0.65,0.3971478906,1.0442957813,0
0.651,0.3977244544,1.0454489089,0
0.652,0.3983008612,1.0466017225,0
0.653,0.3988771108,1.0477542216,0
0.654,0.3994532029,1.0489064057,0
0.655,0.4000291372,1.0500582745,0
0.656,0.4006049137,1.0512098274,0
0.657,0.401180532,1.052361064,0
0.658,0.4017559919,1.0535119838,0
0.659,0.4023312932,1.0546625865,0
0.66,0.4029064357,1.0558128714,0
0.661,0.4034814191,1.0569628383,0
0.662,0.4040562433,1.0581124865,0
0.663,0.4046309079,1.0592618158,0
0.664,0.4052054128,1.0604108255,0
0.665,0.4057797577,1.0615595153,0
0.666,0.4063539424,1.0627078848,0
0.667,0.4069279667,1.0638559333,0
0.668,0.4075018303,1.0650036606,0
0.669,0.4080755331,1.0661510661,0
0.67,0.4086490747,1.0672981495,0
0.671,0.4092224551,1.0684449101,0
0.672,0.4097956739,1.0695913477,0
0.673,0.4103687309,1.0707374617,0
0.674,0.4109416258,1.0718832517,0
0.675,0.4115143586,1.0730287172,0
0.676,0.4120869289,1.0741738578,0
0.677,0.4126593365,1.075318673,0
0.678,0.4132315812,1.0764631624,0
0.679,0.4138036628,1.0776073256,0
0.68,0.414375581,1.078751162,0
0.681,0.4149473356,1.0798946712,0
0.682,0.4155189264,1.0810378528,0
0.683,0.4160903532,1.0821807063,0
0.684,0.4166616157,1.0833232313,0
0.685,0.4172327137,1.0844654273,0
0.686,0.4178036469,1.0856072939,0
0.687,0.4183744153,1.0867488306,0
0.688,0.4189450185,1.0878900369,0
0.689,0.4195154562,1.0890309125,0
0.69,0.4200857284,1.0901714568,0
0.691,0.4206558347,1.0913116695,0
0.692,0.421225775,1.09245155,0
0.693,0.4217955489,1.0935910979,0
0.694,0.4223651564,1.0947303128,0
0.695,0.4229345971,1.0958691942,0
0.696,0.4235038708,1.0970077416,0
0.697,0.4240729774,1.0981459547,0
0.698,0.4246419165,1.0992838329,0
0.699,0.425210688,1.1004213759,0
0.7,0.4257792916,1.1015585831,0
0.701,0.4263477271,1.1026954542,0
0.702,0.4269159943,1.1038319886,0
0.703,0.427484093,1.1049681859,0
0.704,0.4280520229,1.1061040457,0
0.705,0.4286197838,1.1072395676,0
0.706,0.4291873755,1.108374751,0
0.707,0.4297547977,1.1095095955,0
0.708,0.4303220503,1.1106441007,0
0.709,0.4308891331,1.1117782661,0
0.71,0.4314560457,1.1129120914,0
0.711,0.432022788,1.1140455759,0
0.712,0.4325893597,1.1151787194,0
0.713,0.4331557606,1.1163115213,0
0.714,0.4337219906,1.1174439811,0
0.715,0.4342880493,1.1185760986,0
0.716,0.4348539366,1.1197078731,0
0.717,0.4354196521,1.1208393043,0
0.718,0.4359851958,1.1219703917,0
0.719,0.4365505674,1.1231011348,0
0.72,0.4371157667,1.1242315333,0
0.721,0.4376807933,1.1253615866,0
0.722,0.4382456472,1.1264912944,0
0.723,0.4388103281,1.1276206561,0
0.724,0.4393748357,1.1287496714,0
0.725,0.4399391699,1.1298783397,0
0.726,0.4405033303,1.1310066607,0
0.727,0.4410673169,1.1321346339,0
0.728,0.4416311294,1.1332622588,0
0.729,0.4421947675,1.134389535,0
0.73,0.442758231,1.1355164621,0
0.731,0.4433215198,1.1366430396,0
0.732,0.4438846335,1.137769267,0
0.733,0.444447572,1.138895144,0
0.734,0.445010335,1.1400206701,0
0.735,0.4455729224,1.1411458448,0
0.736,0.4461353338,1.1422706676,0
0.737,0.4466975691,1.1433951383,0
0.738,0.4472596281,1.1445192562,0
0.739,0.4478215105,1.145643021,0
0.74,0.4483832161,1.1467664322,0
0.741,0.4489447447,1.1478894894,0
0.742,0.449506096,1.1490121921,0
0.743,0.4500672699,1.1501345398,0
0.744,0.4506282661,1.1512565323,0
0.745,0.4511890844,1.1523781689,0
0.746,0.4517497246,1.1534994493,0
0.747,0.4523101865,1.154620373,0
0.748,0.4528704698,1.1557409395,0
0.749,0.4534305743,1.1568611485,0
0.75,0.4539904997,1.1579809995,0
0.751,0.454550246,1.159100492,0
0.752,0.4551098128,1.1602196256,0
0.753,0.4556691999,1.1613383999,0
0.754,0.4562284072,1.1624568144,0
0.755,0.4567874343,1.1635748687,0
0.756,0.4573462811,1.1646925623,0
0.757,0.4579049474,1.1658098948,0
0.758,0.4584634329,1.1669268657,0
0.759,0.4590217374,1.1680434747,0
0.76,0.4595798606,1.1691597212,0
0.761,0.4601378025,1.1702756049,0
0.762,0.4606955626,1.1713911253,0
0.763,0.4612531409,1.1725062819,0
0.764,0.4618105371,1.1736210743,0
0.765,0.462367751,1.1747355021,0
0.766,0.4629247824,1.1758495648,0
0.767,0.463481631,1.176963262,0
0.768,0.4640382966,1.1780765933,0
0.769,0.4645947791,1.1791895581,0
0.77,0.4651510781,1.1803021562,0
0.771,0.4657071935,1.1814143869,0
0.772,0.466263125,1.18252625,0
0.773,0.4668188724,1.1836377449,0
0.774,0.4673744356,1.1847488712,0
0.775,0.4679298143,1.1858596285,0
0.776,0.4684850082,1.1869700164,0
0.777,0.4690400172,1.1880800343,0
0.778,0.469594841,1.1891896819,0
0.779,0.4701494794,1.1902989587,0
0.78,0.4707039322,1.1914078643,0
0.781,0.4712581991,1.1925163983,0
0.782,0.4718122801,1.1936245601,0
0.783,0.4723661747,1.1947323495,0
0.784,0.4729198829,1.1958397659,0
0.785,0.4734734044,1.1969468088,0
0.786,0.474026739,1.198053478,0
0.787,0.4745798864,1.1991597728,0
0.788,0.4751328465,1.2002656929,0
0.789,0.475685619,1.2013712379,0
0.79,0.4762382037,1.2024764073,0
0.791,0.4767906004,1.2035812007,0
0.792,0.4773428088,1.2046856176,0
0.793,0.4778948288,1.2057896577,0
0.794,0.4784466602,1.2068933204,0
0.795,0.4789983026,1.2079966053,0
0.796,0.479549756,1.209099512,0
0.797,0.4801010201,1.2102020401,0
0.798,0.4806520946,1.2113041891,0
0.799,0.4812029793,1.2124059586,0
0.8,0.4817536741,1.2135073482,0
0.801,0.4823041787,1.2146083574,0
0.802,0.4828544929,1.2157089858,0
0.803,0.4834046165,1.2168092329,0
0.804,0.4839545492,1.2179090984,0
0.805,0.4845042908,1.2190085817,0
0.806,0.4850538412,1.2201076825,0
0.807,0.4856032001,1.2212064003,0
0.808,0.4861523673,1.2223047347,0
0.809,0.4867013426,1.2234026852,0
0.81,0.4872501257,1.2245002515,0
0.811,0.4877987165,1.225597433,0
0.812,0.4883471147,1.2266942294,0
0.813,0.4888953201,1.2277906402,0
0.814,0.4894433325,1.228886665,0
0.815,0.4899911516,1.2299823033,0
0.816,0.4905387774,1.2310775547,0
0.817,0.4910862094,1.2321724189,0
0.818,0.4916334476,1.2332668953,0
0.819,0.4921804917,1.2343609835,0
0.82,0.4927273415,1.2354546831,0
0.821,0.4932739968,1.2365479937,0
0.822,0.4938204574,1.2376409148,0
0.823,0.494366723,1.2387334459,0
0.824,0.4949127934,1.2398255868,0
0.825,0.4954586684,1.2409173369,0
0.826,0.4960043479,1.2420086957,0
0.827,0.4965498315,1.243099663,0
0.828,0.4970951191,1.2441902382,0
0.829,0.4976402104,1.2452804209,0
0.83,0.4981851053,1.2463702107,0
0.831,0.4987298036,1.2474596071,0
0.832,0.4992743049,1.2485486098,0
0.833,0.4998186091,1.2496372182,0
0.834,0.500362716,1.250725432,0
0.835,0.5009066254,1.2518132507,0
0.836,0.501450337,1.2529006739,0
0.837,0.5019938506,1.2539877012,0
0.838,0.5025371661,1.2550743322,0
0.839,0.5030802832,1.2561605663,0
